PosX,PosY,PosZ,BSSID,RSSI
844,642,0,48:8b:0a:ca:a8:0c,-75.0
873,1060,0,48:8b:0a:cb:63:e1,-75.0
1393,609,0,48:8b:0a:cb:69:2e,-75.0
1393,609,0,48:8b:0a:cb:69:2d,-75.0
873,1238,0,48:8b:0a:ca:a8:0f,-75.0
1393,609,0,48:8b:0a:cb:69:2c,-75.0
1357,538,0,24:16:9d:3d:cb:8c,-75.0
874,337,0,4c:e1:76:d8:2c:0f,-75.0
873,1238,0,48:8b:0a:ca:a8:0e,-75.0
873,1238,0,48:8b:0a:ca:a8:0d,-75.0
844,573,0,48:8b:0a:ca:a8:01,-75.0
873,1238,0,48:8b:0a:ca:a8:0b,-75.0
844,573,0,48:8b:0a:ca:a8:02,-75.0
526,1111,0,70:b3:17:8d:e9:60,-75.0
1301,383,0,24:16:9d:3d:cb:81,-75.0
522,490,0,48:8b:0a:cb:67:e0,-75.0
1301,383,0,24:16:9d:3d:cb:80,-75.0
1393,609,0,48:8b:0a:cb:69:2b,-75.0
558,490,0,48:8b:0a:cb:67:e0,-75.0
873,1060,0,48:8b:0a:cb:63:e3,-75.0
1357,609,0,48:8b:0a:cb:69:2f,-75.0
210,876,0,48:8b:0a:cb:71:ae,-75.0
873,1025,0,70:b3:17:8e:1c:01,-75.0
571,881,0,48:8b:0a:cb:67:ed,-75.0
910,230,0,48:8b:0a:ca:a8:0f,-75.0
535,987,0,78:bc:1a:37:7e:03,-75.0
879,642,0,78:bc:1a:37:7e:0c,-75.0
910,337,0,4c:e1:76:d8:2c:00,-75.0
844,856,0,78:bc:1a:37:7e:02,-75.0
874,301,0,48:8b:0a:cb:69:2d,-75.0
535,987,0,78:bc:1a:37:7e:02,-75.0
535,987,0,78:bc:1a:37:7e:01,-75.0
535,916,0,48:8b:0a:ca:a8:0b,-75.0
844,679,0,70:b3:17:8e:1c:0c,-75.0
535,916,0,48:8b:0a:ca:a8:0c,-75.0
944,1238,0,70:b3:17:8e:1c:0e,-75.0
944,1238,0,70:b3:17:8e:1c:0d,-75.0
1357,609,0,48:8b:0a:cb:69:2c,-75.0
1322,645,0,24:16:9d:3d:cb:8e,-75.0
535,916,0,78:bc:1a:37:7e:02,-75.0
544,336,0,70:b3:17:8e:1c:0d,-75.0
1314,1202,0,48:8b:0a:cb:71:4e,-75.0
844,679,0,70:b3:17:8e:1c:0d,-75.0
1357,609,0,48:8b:0a:cb:69:2b,-75.0
535,810,0,48:8b:0a:ca:a8:0d,-75.0
571,881,0,48:8b:0a:cb:67:ec,-75.0
910,230,0,48:8b:0a:ca:a8:0b,-75.0
535,987,0,78:bc:1a:37:7e:04,-75.0
844,856,0,78:bc:1a:37:7e:01,-75.0
571,881,0,48:8b:0a:cb:67:ee,-75.0
944,1273,0,48:8b:0a:ca:a8:0f,-75.0
944,1273,0,48:8b:0a:ca:a8:0c,-75.0
910,230,0,48:8b:0a:ca:a8:0c,-75.0
944,1273,0,70:b3:17:8e:1c:0b,-75.0
909,989,0,48:8b:0a:ca:a8:02,-75.0
910,230,0,48:8b:0a:ca:a8:0d,-75.0
910,230,0,48:8b:0a:ca:a8:0e,-75.0
944,1238,0,70:b3:17:8e:1c:0f,-75.0
874,195,0,48:8b:0a:cb:69:2c,-75.0
910,372,0,4c:e1:76:d8:2c:00,-75.0
246,735,0,4c:77:6d:45:46:cf,-75.0
535,916,0,48:8b:0a:ca:a8:0e,-75.0
874,159,0,4c:e1:76:de:e8:60,-75.0
944,1273,0,70:b3:17:8e:1c:0d,-75.0
944,1273,0,70:b3:17:8e:1c:0e,-75.0
245,552,0,4c:77:6d:45:46:cd,-75.0
1393,574,0,24:16:9d:3d:cb:80,-75.0
944,1273,0,70:b3:17:8e:1c:0f,-75.0
523,455,0,4c:e1:76:de:e8:63,-75.0
910,372,0,4c:e1:76:d8:2c:0f,-75.0
944,989,0,48:8b:0a:cb:63:e1,-75.0
873,989,0,48:8b:0a:cb:71:42,-75.0
523,455,0,4c:e1:76:de:e8:64,-75.0
245,552,0,4c:77:6d:45:46:cc,-75.0
245,552,0,4c:77:6d:45:46:c4,-75.0
1369,1076,0,48:8b:0a:cb:71:4b,-75.0
245,552,0,4c:77:6d:45:46:c3,-75.0
879,642,0,78:bc:1a:37:7e:0d,-75.0
1393,538,0,48:8b:0a:cb:69:2e,-75.0
535,810,0,48:8b:0a:ca:a8:0b,-75.0
210,876,0,48:8b:0a:cb:71:ac,-75.0
910,124,0,4c:e1:76:d8:2c:0b,-75.0
874,266,0,48:8b:0a:cb:69:2d,-75.0
526,1147,0,70:b3:17:8d:e9:60,-75.0
844,821,0,48:8b:0a:cb:67:e3,-75.0
910,159,0,48:8b:0a:cb:69:2b,-75.0
844,679,0,70:b3:17:8e:1c:0e,-75.0
535,916,0,48:8b:0a:ca:a8:0f,-75.0
1357,609,0,48:8b:0a:cb:69:2d,-75.0
246,735,0,4c:77:6d:45:46:ce,-75.0
844,679,0,70:b3:17:8e:1c:0f,-75.0
910,124,0,48:8b:0a:cb:69:2c,-75.0
944,1238,0,70:b3:17:8e:1c:0b,-75.0
874,195,0,48:8b:0a:cb:69:2d,-75.0
238,964,0,70:b3:17:8d:e9:62,-75.0
526,1147,0,70:b3:17:8d:e9:6e,-75.0
1286,680,0,24:16:9d:3d:cb:8c,-75.08333333333333
888,454,0,78:bc:1a:37:7e:0d,-75.0909090909091
535,597,0,48:8b:0a:cb:67:e2,-75.0909090909091
558,455,0,4c:e1:76:de:e8:6b,-75.0909090909091
558,455,0,4c:e1:76:de:e8:6c,-75.0909090909091
1052,337,0,4c:e1:76:d8:2c:0e,-75.0909090909091
238,964,0,48:8b:0a:cb:71:a3,-75.0909090909091
980,1167,0,70:b3:17:8e:1c:0f,-75.0909090909091
1231,98,0,4c:e1:76:d8:2c:03,-75.0909090909091
980,1167,0,70:b3:17:8e:1c:0c,-75.0909090909091
980,1167,0,70:b3:17:8e:1c:0d,-75.0909090909091
980,1167,0,70:b3:17:8e:1c:0e,-75.0909090909091
980,1167,0,70:b3:17:8e:1c:0b,-75.0909090909091
1052,337,0,4c:e1:76:d8:2c:0c,-75.0909090909091
535,597,0,48:8b:0a:cb:67:e3,-75.0909090909091
1016,88,0,48:8b:0a:cb:69:2c,-75.0909090909091
290,201,0,48:8b:0a:cb:67:e3,-75.0909090909091
888,454,0,78:bc:1a:37:7e:0f,-75.0909090909091
909,1096,0,48:8b:0a:cb:71:42,-75.0909090909091
1016,88,0,48:8b:0a:cb:69:2d,-75.0909090909091
526,1182,0,70:b3:17:8d:e9:6e,-75.0909090909091
384,1147,0,70:b3:17:8d:e9:61,-75.0909090909091
380,455,0,70:b3:17:8e:1c:0c,-75.1
1101,1060,0,48:8b:0a:ca:a8:01,-75.1
140,841,0,70:b3:17:8d:e9:6c,-75.1
140,841,0,70:b3:17:8d:e9:6b,-75.1
500,952,0,78:bc:1a:37:7e:01,-75.1
526,1111,0,70:b3:17:8d:e9:62,-75.1
419,1040,0,70:b3:17:8d:e9:6e,-75.1
246,806,0,70:b3:17:8e:1c:01,-75.1
380,455,0,70:b3:17:8e:1c:0e,-75.1
246,806,0,70:b3:17:8e:1c:03,-75.1
345,455,0,48:8b:0a:cb:67:e3,-75.1
419,1040,0,70:b3:17:8d:e9:6d,-75.1
1172,1273,0,48:8b:0a:cb:71:4c,-75.1
1016,337,0,48:8b:0a:ca:a8:0d,-75.1
1016,337,0,48:8b:0a:ca:a8:0e,-75.1
419,1040,0,70:b3:17:8d:e9:6b,-75.1
571,916,0,78:bc:1a:37:7e:02,-75.1
1393,716,0,24:16:9d:3d:cb:8e,-75.11111111111111
1464,574,0,24:16:9d:3d:cb:8e,-75.11111111111111
1483,190,0,4c:e1:76:d8:2c:0f,-75.11111111111111
1483,190,0,4c:e1:76:d8:2c:0e,-75.11111111111111
571,952,0,48:8b:0a:ca:a8:0e,-75.11111111111111
1464,574,0,24:16:9d:3d:cb:8c,-75.11111111111111
1483,190,0,4c:e1:76:d8:2c:0d,-75.11111111111111
1393,716,0,24:16:9d:3d:cb:8c,-75.11111111111111
991,621,0,48:8b:0a:cb:67:e2,-75.125
793,912,0,48:8b:0a:cb:67:ef,-75.125
793,912,0,48:8b:0a:cb:67:ee,-75.125
793,912,0,48:8b:0a:cb:67:ed,-75.125
793,912,0,48:8b:0a:cb:67:ec,-75.125
140,806,0,4c:77:6d:45:46:cf,-75.14285714285714
140,806,0,4c:77:6d:45:46:cc,-75.14285714285714
802,1167,0,48:8b:0a:ca:a8:0f,-75.16666666666667
1180,751,0,24:16:9d:3d:cb:82,-75.16666666666667
802,1167,0,48:8b:0a:ca:a8:0b,-75.16666666666667
802,1167,0,48:8b:0a:ca:a8:0c,-75.16666666666667
571,881,0,48:8b:0a:cb:67:eb,-75.16666666666667
802,1167,0,48:8b:0a:ca:a8:0d,-75.16666666666667
571,881,0,78:bc:1a:37:7e:0f,-75.16666666666667
309,964,0,48:8b:0a:cb:71:a1,-75.18181818181819
991,692,0,48:8b:0a:cb:67:e1,-75.18181818181819
558,455,0,4c:e1:76:de:e8:6f,-75.18181818181819
1266,98,0,4c:e1:76:d8:2c:01,-75.18181818181819
246,841,0,48:8b:0a:cb:71:a1,-75.18181818181819
246,841,0,48:8b:0a:cb:71:a2,-75.18181818181819
901,912,0,70:b3:17:8e:1c:03,-75.18181818181819
731,1131,0,48:8b:0a:cb:63:ef,-75.18181818181819
888,454,0,70:b3:17:8e:1c:0c,-75.18181818181819
1412,154,0,4c:e1:76:d8:2c:02,-75.18181818181819
212,516,0,4c:77:6d:45:46:c2,-75.18181818181819
203,964,0,78:bc:1a:37:7e:0b,-75.18181818181819
1266,98,0,4c:e1:76:d8:2c:03,-75.18181818181819
203,964,0,78:bc:1a:37:7e:0e,-75.18181818181819
1393,751,0,78:bc:1a:37:7e:02,-75.18181818181819
212,516,0,4c:77:6d:45:46:c1,-75.18181818181819
1412,154,0,4c:e1:76:d8:2c:01,-75.18181818181819
910,195,0,48:8b:0a:cb:69:2e,-75.18181818181819
571,668,0,48:8b:0a:ca:a8:0b,-75.18181818181819
353,623,0,4c:77:6d:45:46:cb,-75.18181818181819
1301,419,0,48:8b:0a:cb:67:e0,-75.18181818181819
1016,230,0,48:8b:0a:cb:69:2d,-75.18181818181819
1278,1273,0,48:8b:0a:cb:71:4f,-75.18181818181819
490,1111,0,70:b3:17:8d:e9:6c,-75.2
1286,822,0,48:8b:0a:cb:69:2d,-75.2
606,731,0,48:8b:0a:cb:67:e2,-75.2
991,514,0,48:8b:0a:cb:67:e3,-75.2
1440,1005,0,48:8b:0a:cb:71:43,-75.2
487,490,0,70:b3:17:8e:1c:02,-75.2
487,490,0,70:b3:17:8e:1c:01,-75.2
1027,763,0,78:bc:1a:37:7e:01,-75.2
1440,1005,0,48:8b:0a:ca:a8:03,-75.2
134,1146,0,70:b3:17:6e:cb:80,-75.2
140,841,0,70:b3:17:8d:e9:6f,-75.2
1554,225,0,4c:e1:76:d8:2c:03,-75.2
838,1025,0,70:b3:17:8e:1c:01,-75.2
746,454,0,4c:e1:76:de:e8:6e,-75.2
746,454,0,70:b3:17:8e:1c:04,-75.2
1172,1273,0,48:8b:0a:cb:71:4d,-75.2
175,588,0,70:b3:17:8e:1c:0d,-75.2
1519,154,0,4c:e1:76:d8:2c:0c,-75.2
1483,332,0,4c:e1:76:d8:2c:02,-75.2
1052,372,0,4c:e1:76:d8:2c:0e,-75.2
981,266,0,48:8b:0a:ca:a8:0c,-75.2
956,586,0,48:8b:0a:cb:67:e2,-75.2
1428,645,0,24:16:9d:3d:cb:82,-75.2
702,821,0,48:8b:0a:ca:a8:02,-75.2
652,912,0,48:8b:0a:cb:67:e3,-75.2
212,623,0,4c:77:6d:45:46:c2,-75.2
1301,241,0,48:8b:0a:ca:a8:02,-75.2
1052,230,0,4c:e1:76:d8:2c:03,-75.2
980,1238,0,48:8b:0a:cb:63:e3,-75.2
944,1167,0,48:8b:0a:ca:a8:0e,-75.22222222222223
1098,586,0,48:8b:0a:cb:69:2b,-75.22222222222223
944,1167,0,48:8b:0a:ca:a8:0d,-75.22222222222223
348,1111,0,70:b3:17:8d:e9:62,-75.22222222222223
1098,586,0,48:8b:0a:cb:69:2e,-75.22222222222223
167,964,0,48:8b:0a:cb:71:a2,-75.22222222222223
571,952,0,78:bc:1a:37:7e:0d,-75.22222222222223
1132,514,0,24:16:9d:3d:cb:82,-75.22222222222223
535,703,0,48:8b:0a:ca:a8:0d,-75.22222222222223
909,1167,0,70:b3:17:8e:1c:0b,-75.22222222222223
535,703,0,48:8b:0a:ca:a8:0f,-75.22222222222223
254,130,0,48:8b:0a:cb:67:e1,-75.22222222222223
96,928,0,4c:77:6d:45:46:ce,-75.25
1546,1254,0,48:8b:0a:ca:a8:03,-75.25
1215,716,0,48:8b:0a:cb:69:2c,-75.25
416,928,0,4c:77:6d:45:46:c2,-75.25
1546,1254,0,48:8b:0a:ca:a8:02,-75.25
767,1238,0,48:8b:0a:cb:63:ec,-75.25
606,774,0,48:8b:0a:ca:a8:0f,-75.25
956,834,0,70:b3:17:8e:1c:0d,-75.25
1215,716,0,48:8b:0a:cb:69:2d,-75.25
956,834,0,70:b3:17:8e:1c:0e,-75.25
737,785,0,70:b3:17:8e:1c:0b,-75.25
606,774,0,48:8b:0a:ca:a8:0c,-75.25
767,1238,0,48:8b:0a:cb:63:eb,-75.25
956,834,0,70:b3:17:8e:1c:0f,-75.25
490,1147,0,70:b3:17:8d:e9:62,-75.25
1428,787,0,24:16:9d:3d:cb:83,-75.27272727272727
1428,787,0,24:16:9d:3d:cb:82,-75.27272727272727
1428,787,0,24:16:9d:3d:cb:81,-75.27272727272727
203,964,0,70:b3:17:8d:e9:62,-75.27272727272727
353,623,0,4c:77:6d:45:46:cf,-75.27272727272727
1278,1273,0,48:8b:0a:cb:71:4d,-75.27272727272727
1357,609,0,78:bc:1a:37:7e:02,-75.27272727272727
1357,609,0,78:bc:1a:37:7e:01,-75.27272727272727
1030,1167,0,48:8b:0a:cb:71:4b,-75.27272727272727
910,301,0,4c:e1:76:d8:2c:0b,-75.27272727272727
910,301,0,4c:e1:76:d8:2c:0d,-75.27272727272727
910,301,0,4c:e1:76:d8:2c:0f,-75.27272727272727
1393,822,0,24:16:9d:3d:cb:8e,-75.27272727272727
451,420,0,70:b3:17:8e:1c:03,-75.27272727272727
558,455,0,48:8b:0a:ca:a8:0b,-75.27272727272727
353,623,0,4c:77:6d:45:46:ce,-75.27272727272727
353,623,0,4c:77:6d:45:46:cc,-75.27272727272727
1322,538,0,48:8b:0a:cb:69:2e,-75.28571428571429
1322,538,0,24:16:9d:3d:cb:8c,-75.28571428571429
1052,372,0,4c:e1:76:d8:2c:0d,-75.3
464,916,0,48:8b:0a:ca:a8:0b,-75.3
1052,195,0,4c:e1:76:d8:2c:0b,-75.3
212,588,0,4c:77:6d:45:46:c1,-75.3
1052,372,0,4c:e1:76:d8:2c:0b,-75.3
1448,190,0,4c:e1:76:d8:2c:03,-75.3
361,94,0,4c:e1:76:de:e8:6b,-75.3
487,349,0,4c:e1:76:de:e8:62,-75.3
844,714,0,70:b3:17:8e:1c:01,-75.3
464,916,0,48:8b:0a:ca:a8:0e,-75.3
1052,372,0,4c:e1:76:d8:2c:0f,-75.3
134,1111,0,70:b3:17:6e:cb:80,-75.3
464,916,0,48:8b:0a:ca:a8:0f,-75.3
980,989,0,70:b3:17:8e:1c:0c,-75.33333333333333
1464,574,0,78:bc:1a:37:7e:01,-75.33333333333333
274,928,0,48:8b:0a:cb:71:ab,-75.33333333333333
455,1111,0,70:b3:17:8d:e9:6c,-75.33333333333333
535,703,0,48:8b:0a:ca:a8:0c,-75.33333333333333
535,703,0,48:8b:0a:ca:a8:0e,-75.33333333333333
944,1167,0,48:8b:0a:ca:a8:0c,-75.33333333333333
944,1167,0,48:8b:0a:ca:a8:0f,-75.33333333333333
254,165,0,48:8b:0a:cb:67:e1,-75.33333333333333
388,552,0,70:b3:17:8e:1c:0b,-75.33333333333333
353,659,0,48:8b:0a:cb:67:e2,-75.33333333333333
1195,133,0,48:8b:0a:cb:67:e2,-75.33333333333333
879,856,0,78:bc:1a:37:7e:03,-75.33333333333333
544,371,0,70:b3:17:8e:1c:0d,-75.33333333333333
571,881,0,78:bc:1a:37:7e:0b,-75.33333333333333
991,763,0,48:8b:0a:cb:67:ee,-75.33333333333333
909,1167,0,70:b3:17:8e:1c:0e,-75.33333333333333
991,763,0,48:8b:0a:cb:67:ef,-75.33333333333333
731,989,0,48:8b:0a:cb:63:ee,-75.33333333333333
956,550,0,48:8b:0a:cb:67:e2,-75.33333333333333
838,1202,0,48:8b:0a:cb:63:ec,-75.36363636363636
1302,98,0,48:8b:0a:cb:67:e1,-75.36363636363636
309,964,0,48:8b:0a:cb:71:a3,-75.36363636363636
838,1202,0,48:8b:0a:cb:63:ed,-75.36363636363636
1215,538,0,48:8b:0a:cb:69:21,-75.36363636363636
759,912,0,48:8b:0a:cb:67:e2,-75.36363636363636
558,455,0,48:8b:0a:ca:a8:0d,-75.36363636363636
309,964,0,48:8b:0a:cb:71:a2,-75.36363636363636
1098,514,0,24:16:9d:3d:cb:83,-75.36363636363636
1098,514,0,78:bc:1a:37:7e:00,-75.36363636363636
1098,514,0,78:bc:1a:37:7e:02,-75.36363636363636
309,420,0,70:b3:17:8e:1c:0d,-75.36363636363636
1016,88,0,48:8b:0a:cb:69:2f,-75.36363636363636
874,195,0,48:8b:0a:cb:69:2b,-75.36363636363636
1412,154,0,4c:e1:76:d8:2c:03,-75.36363636363636
945,372,0,4c:e1:76:d8:2c:02,-75.36363636363636
353,623,0,4c:77:6d:45:46:cd,-75.36363636363636
888,454,0,78:bc:1a:37:7e:0b,-75.36363636363636
140,516,0,4c:77:6d:45:46:cf,-75.36363636363636
571,668,0,48:8b:0a:ca:a8:0f,-75.36363636363636
212,516,0,48:8b:0a:cb:67:e1,-75.36363636363636
571,668,0,48:8b:0a:ca:a8:0d,-75.36363636363636
245,552,0,4c:77:6d:45:46:c1,-75.36363636363636
802,1060,0,48:8b:0a:cb:71:41,-75.36363636363636
888,454,0,78:bc:1a:37:7e:0e,-75.36363636363636
1302,98,0,48:8b:0a:cb:67:e3,-75.36363636363636
432,165,0,4c:e1:76:de:e8:6c,-75.375
526,1147,0,70:b3:17:8d:e9:63,-75.375
432,165,0,4c:e1:76:de:e8:6e,-75.375
526,1147,0,70:b3:17:8d:e9:61,-75.375
432,165,0,4c:e1:76:de:e8:6f,-75.375
1393,680,0,78:bc:1a:37:7e:02,-75.375
416,928,0,4c:77:6d:45:46:cf,-75.375
1251,645,0,24:16:9d:3d:cb:83,-75.4
140,841,0,4c:77:6d:45:46:cf,-75.4
370,384,0,70:b3:17:8e:1c:0f,-75.4
419,1040,0,70:b3:17:8d:e9:6c,-75.4
944,1131,0,48:8b:0a:cb:71:43,-75.4
175,588,0,70:b3:17:8e:1c:0b,-75.4
1087,301,0,4c:e1:76:d8:2c:01,-75.4
1301,276,0,48:8b:0a:ca:a8:01,-75.4
175,588,0,70:b3:17:8e:1c:0c,-75.4
140,841,0,4c:77:6d:45:46:cd,-75.4
944,1202,0,48:8b:0a:cb:63:e2,-75.4
464,810,0,48:8b:0a:cb:67:e3,-75.4
944,1202,0,48:8b:0a:ca:a8:01,-75.4
500,668,0,48:8b:0a:cb:67:e1,-75.4
210,876,0,70:b3:17:8d:e9:6f,-75.4
500,668,0,48:8b:0a:cb:67:e3,-75.4
210,876,0,70:b3:17:8d:e9:6d,-75.4
464,916,0,48:8b:0a:ca:a8:0c,-75.4
490,1111,0,70:b3:17:8d:e9:63,-75.4
767,1167,0,70:b3:17:8e:1c:0f,-75.4
944,1025,0,70:b3:17:8e:1c:0d,-75.4
290,165,0,48:8b:0a:cb:67:e1,-75.4
1475,1076,0,48:8b:0a:ca:a8:01,-75.4
1475,1076,0,48:8b:0a:ca:a8:02,-75.4
802,1096,0,48:8b:0a:cb:71:42,-75.4
1251,645,0,24:16:9d:3d:cb:82,-75.4
384,1253,0,70:b3:17:8d:e9:63,-75.4
1625,119,0,4c:e1:76:d8:2c:0c,-75.4
1393,645,0,78:bc:1a:37:7e:02,-75.4
1123,266,0,4c:e1:76:d8:2c:0c,-75.4
1123,266,0,4c:e1:76:d8:2c:0e,-75.4
1172,1273,0,48:8b:0a:cb:71:4f,-75.4
1172,1273,0,48:8b:0a:cb:71:4b,-75.4
1301,276,0,48:8b:0a:ca:a8:02,-75.4
432,234,0,4c:e1:76:de:e8:62,-75.4
909,1131,0,70:b3:17:8e:1c:0e,-75.41666666666667
909,1131,0,70:b3:17:8e:1c:0f,-75.41666666666667
1357,716,0,48:8b:0a:cb:69:2c,-75.41666666666667
909,1131,0,70:b3:17:8e:1c:0b,-75.41666666666667
838,1131,0,48:8b:0a:cb:63:eb,-75.41666666666667
1357,716,0,48:8b:0a:cb:69:2e,-75.41666666666667
1357,716,0,48:8b:0a:cb:69:2b,-75.41666666666667
909,1131,0,70:b3:17:8e:1c:0c,-75.41666666666667
839,301,0,4c:e1:76:de:e8:6e,-75.41666666666667
1357,716,0,48:8b:0a:cb:69:2d,-75.41666666666667
909,1131,0,70:b3:17:8e:1c:0d,-75.41666666666667
490,1253,0,70:b3:17:8d:e9:63,-75.42857142857143
1546,934,0,48:8b:0a:ca:a8:00,-75.42857142857143
879,573,0,70:b3:17:8e:1c:03,-75.42857142857143
1625,332,0,4c:e1:76:d8:2c:03,-75.44444444444444
879,856,0,70:b3:17:8e:1c:03,-75.44444444444444
1087,266,0,48:8b:0a:cb:69:21,-75.44444444444444
1052,159,0,48:8b:0a:cb:69:23,-75.44444444444444
956,550,0,48:8b:0a:cb:67:e3,-75.44444444444444
1483,190,0,4c:e1:76:d8:2c:01,-75.44444444444444
571,952,0,78:bc:1a:37:7e:0f,-75.44444444444444
1215,645,0,48:8b:0a:cb:69:2e,-75.45454545454545
212,516,0,70:b3:17:8e:1c:0b,-75.45454545454545
773,642,0,70:b3:17:8e:1c:0f,-75.45454545454545
1052,337,0,4c:e1:76:d8:2c:0f,-75.45454545454545
290,272,0,48:8b:0a:cb:67:e2,-75.45454545454545
1052,337,0,4c:e1:76:d8:2c:0d,-75.45454545454545
1266,98,0,4c:e1:76:d8:2c:0f,-75.45454545454545
1215,645,0,48:8b:0a:cb:69:2c,-75.45454545454545
642,916,0,78:bc:1a:37:7e:0c,-75.45454545454545
1428,716,0,24:16:9d:3d:cb:8d,-75.45454545454545
571,561,0,70:b3:17:8e:1c:03,-75.45454545454545
1180,538,0,24:16:9d:3d:cb:83,-75.45454545454545
773,642,0,70:b3:17:8e:1c:0e,-75.45454545454545
558,455,0,48:8b:0a:ca:a8:0c,-75.45454545454545
1215,645,0,48:8b:0a:cb:69:2f,-75.45454545454545
212,659,0,70:b3:17:8e:1c:0b,-75.45454545454545
353,841,0,4c:77:6d:45:46:c2,-75.45454545454545
874,159,0,48:8b:0a:cb:69:2c,-75.45454545454545
737,642,0,70:b3:17:8e:1c:01,-75.45454545454545
1052,337,0,4c:e1:76:d8:2c:0b,-75.45454545454545
353,623,0,48:8b:0a:cb:67:ed,-75.45454545454545
642,916,0,78:bc:1a:37:7e:0b,-75.45454545454545
1428,716,0,24:16:9d:3d:cb:8f,-75.45454545454545
874,159,0,48:8b:0a:cb:69:2b,-75.45454545454545
1428,716,0,24:16:9d:3d:cb:8b,-75.45454545454545
1215,716,0,48:8b:0a:cb:69:2e,-75.5
910,372,0,4c:e1:76:d8:2c:02,-75.5
731,989,0,70:b3:17:8e:1c:02,-75.5
140,841,0,4c:77:6d:45:46:cc,-75.5
874,337,0,4c:e1:76:d8:2c:0b,-75.5
971,912,0,70:b3:17:8e:1c:0e,-75.5
345,964,0,48:8b:0a:cb:71:a1,-75.5
490,1147,0,70:b3:17:8d:e9:63,-75.5
345,964,0,4c:77:6d:45:46:cc,-75.5
140,841,0,4c:77:6d:45:46:ce,-75.5
1052,230,0,48:8b:0a:cb:69:23,-75.5
345,964,0,4c:77:6d:45:46:cf,-75.5
140,841,0,4c:77:6d:45:46:cb,-75.5
971,912,0,70:b3:17:8e:1c:0d,-75.5
416,928,0,4c:77:6d:45:46:cb,-75.5
1215,716,0,48:8b:0a:cb:69:2b,-75.5
1215,716,0,24:16:9d:3d:cb:82,-75.5
416,928,0,4c:77:6d:45:46:cc,-75.5
980,1131,0,48:8b:0a:cb:71:42,-75.5
980,1131,0,48:8b:0a:cb:71:41,-75.5
416,928,0,4c:77:6d:45:46:cd,-75.5
535,810,0,48:8b:0a:ca:a8:0f,-75.5
874,337,0,4c:e1:76:d8:2c:0d,-75.5
96,928,0,70:b3:17:8d:e9:63,-75.5
606,987,0,48:8b:0a:cb:67:ed,-75.5
606,987,0,48:8b:0a:cb:67:eb,-75.5
274,384,0,70:b3:17:8e:1c:0c,-75.5
767,1238,0,48:8b:0a:cb:63:ed,-75.5
140,659,0,4c:77:6d:45:46:c2,-75.5
944,1202,0,48:8b:0a:ca:a8:02,-75.5
874,337,0,4c:e1:76:d8:2c:0c,-75.5
1322,574,0,4c:e1:76:d8:2c:03,-75.54545454545455
353,552,0,70:b3:17:8e:1c:0c,-75.54545454545455
212,659,0,70:b3:17:8e:1c:0c,-75.54545454545455
642,916,0,78:bc:1a:37:7e:0d,-75.54545454545455
353,552,0,70:b3:17:8e:1c:0d,-75.54545454545455
802,1202,0,48:8b:0a:cb:71:41,-75.54545454545455
945,372,0,4c:e1:76:d8:2c:03,-75.54545454545455
245,659,0,70:b3:17:8e:1c:0c,-75.54545454545455
642,916,0,78:bc:1a:37:7e:0e,-75.54545454545455
245,659,0,70:b3:17:8e:1c:0e,-75.54545454545455
1440,1183,0,48:8b:0a:ca:a8:03,-75.54545454545455
353,552,0,70:b3:17:8e:1c:0b,-75.54545454545455
571,561,0,70:b3:17:8e:1c:01,-75.54545454545455
246,841,0,70:b3:17:8d:e9:62,-75.54545454545455
353,516,0,4c:77:6d:45:46:cd,-75.54545454545455
212,659,0,70:b3:17:8e:1c:0e,-75.54545454545455
353,516,0,4c:77:6d:45:46:ce,-75.54545454545455
642,916,0,78:bc:1a:37:7e:0f,-75.54545454545455
1243,1167,0,48:8b:0a:cb:71:4f,-75.55555555555556
1412,119,0,4c:e1:76:d8:2c:01,-75.55555555555556
1412,119,0,4c:e1:76:d8:2c:0c,-75.55555555555556
1412,119,0,4c:e1:76:d8:2c:0d,-75.55555555555556
317,516,0,70:b3:17:8e:1c:0d,-75.55555555555556
1412,119,0,4c:e1:76:d8:2c:0e,-75.55555555555556
909,1167,0,70:b3:17:8e:1c:0f,-75.55555555555556
1412,119,0,4c:e1:76:d8:2c:0f,-75.55555555555556
317,516,0,70:b3:17:8e:1c:0f,-75.55555555555556
838,1096,0,48:8b:0a:cb:63:eb,-75.55555555555556
909,1167,0,70:b3:17:8e:1c:0d,-75.55555555555556
1464,574,0,24:16:9d:3d:cb:8f,-75.55555555555556
909,1167,0,70:b3:17:8e:1c:0c,-75.55555555555556
1322,538,0,48:8b:0a:cb:69:22,-75.57142857142857
1060,1273,0,48:8b:0a:cb:71:4b,-75.57142857142857
1195,133,0,48:8b:0a:cb:67:e4,-75.57142857142857
132,964,0,70:b3:17:8d:e9:63,-75.58333333333333
909,1131,0,48:8b:0a:cb:71:40,-75.58333333333333
1369,1183,0,48:8b:0a:ca:a8:01,-75.6
1251,858,0,24:16:9d:3d:cb:82,-75.6
309,455,0,48:8b:0a:cb:67:e1,-75.6
384,1253,0,70:b3:17:8d:e9:61,-75.6
370,384,0,70:b3:17:8e:1c:0d,-75.6
1590,225,0,4c:e1:76:d8:2c:02,-75.6
1590,225,0,4c:e1:76:d8:2c:01,-75.6
606,731,0,48:8b:0a:ca:a8:02,-75.6
